IUCN,Generations,median_Ne,lq_Ne,uq_Ne
NT,7998.291362371754,29872.741100391977,21075.8758808379,63822.2235202204
NT,8448.82821135242,29872.04353968222,19887.35468231949,64086.342817951656
NT,8924.743412170143,30229.008976981786,18631.885110521416,63561.11317615481
NT,9427.466505479399,30606.08196926148,17305.696021361164,63006.29780197021
NT,9958.50755672587,31004.395157738138,17862.378532780232,62420.23015662843
NT,10519.461692038481,30585.599689048584,19220.656999663708,61801.149826669505
NT,11112.013889624168,29940.489798298142,20655.44612023341,61147.19723606279
NT,11737.944041057948,29259.041424207073,20913.743565375335,60529.88858113774
NT,12399.132297671,29504.828579550605,20892.3192243503,60627.241221499506
NT,13097.564718096202,30873.192914441286,20920.79538112211,60730.077652066124
NT,13835.339233934994,32165.518519924502,20950.875575226622,60838.70677000668
NT,14614.67195146524,31869.018442737663,20982.65016070231,62832.10005115471
NT,15437.903808318573,31555.81677211717,21055.243918748667,65035.07464589219
NT,16307.507605123023,31224.97272172032,19847.170380245316,67362.14089812635
NT,17226.095433231596,31065.268005185593,20448.381697204728,69820.28878381828
NT,18196.426520848698,31858.902463781375,21063.52153910417,70575.52917392367
NT,19221.41552112196,32697.241666430415,21713.31167736012,70715.7296715179
NT,20304.14126709512,33582.803792779814,21953.497503142924,70946.84188712985
NT,21447.85601981985,34518.24886936266,21943.50723713651,71324.91803093601
NT,22655.99523740589,34981.93895924504,22575.81852128895,71724.29087759882
NT,23932.187894352937,35321.41930185782,23770.12588482367,70189.53298542004
NT,25280.2673821622,35680.02227915871,24123.20025954136,66735.35183281434
NT,26704.283023969358,36058.82505265461,24352.915467925977,63075.54072900159
NT,28208.51223778732,36199.56150687153,24595.57033572778,65352.23756165916
NT,29797.47338489375,36070.80587726681,24714.449680662434,69037.35484962129
NT,31475.939341957215,35934.79755417765,23938.797767266748,69660.97118051504
NT,33248.95183766941,36242.24529466638,24031.51900545154,68155.28083967407
NT,35121.836596947796,37217.30221567033,24079.99400088032,66875.82189570354
NT,37100.21933819748,38247.28325144614,23234.017998124687,67048.35911695292
NT,39190.04267168593,39209.17070303197,22349.135699504975,67803.54811524732
NT,41397.583949787615,38303.094974801745,22602.873158953094,68858.55301228337
NT,43729.47412271824,37204.5661538861,23181.28259019222,69951.98073930014
NT,46192.71765639585,37734.73649149687,23962.102399100066,70932.48496165016
NT,48794.713572258006,38187.179330592924,24346.98617829883,71968.22014055525
NT,51543.27767223361,38231.32243150544,24961.166074921435,73062.29738812735
NT,54446.666015628194,38277.95207519169,25257.128041838907,74040.05955750609
NT,57513.599718442274,38327.20832645995,25213.29819423246,75007.19095666106
NT,60753.29114961297,38151.829070222484,25289.052748922535,76028.80003278279
NT,64175.47160286867,37876.884921339646,26057.765142970584,76948.20149331786
NT,67790.42052731394,37586.453405859225,27448.773866459054,77716.17492835554
NT,71608.99640454912,37324.304321756346,28641.18755290948,78527.40764413791
NT,75642.66936507098,37420.94651063757,28425.06316929608,79279.51878474985
NT,79903.5556419271,38866.09786375194,28193.02927858201,79709.04236175689
NT,84404.45396511474,40696.24350607292,30611.985709628545,80162.7606311276
NT,89158.88400604555,42005.19837942974,31979.01812736353,80602.64168366774
NT,94181.12698755217,43911.58279483365,34460.38530178458,80497.67000293457
NT,99486.26858142363,52121.01183502307,35383.86962848614,78467.302181902
NT,105090.24422231964,53218.59577237932,36056.35590346536,76467.2151885125
NT,111009.88697418036,54205.29961499787,37479.15491573894,78234.45210326997
NT,117262.97809290876,55247.58363343021,39276.53039712705,76834.44073450437
NT,123868.3004372055,58499.505936213485,40169.70833210202,75675.80447816098
NT,130845.69488798986,65703.26447404448,41038.43184610214,75643.20580344097
NT,138216.11994587895,62099.84126482163,44374.507809180155,74665.91443848706
NT,146001.71468573905,62463.70976400687,50301.54061347312,79237.63523076008
NT,154225.86525741612,63072.70573693803,54681.34176370277,81254.78149687123
NT,162913.27513239108,66221.44097187305,58573.452379541595,83513.69293945635
NT,172090.03930737174,70971.4726020733,61647.31646561423,90452.8587627931
NT,181783.72268770734,76344.18895290283,65399.32465299117,100716.40705913262
NT,192023.44288607375,84123.12960855137,63693.77261333095,117842.85293453041
NT,202839.95768513661,89886.3217528114,62461.1267912681,115056.28241364486
NT,214265.75742691258,93663.93123966153,62012.90755276646,117436.56201391475
NT,226335.16260633973,91558.58081668762,62479.17016174802,120602.53940595454
NT,239084.4269622149,97053.28078001797,62971.696941054324,136639.02942758397
NT,252551.84637514898,92043.52813107839,63491.96732873068,125961.25430089355
NT,266777.87389965414,87895.14674037418,64614.34555707658,129385.55063545043
NT,281805.2412758877,116649.51703854483,65824.78448098566,182803.84604688548
NT,297679.08728604735,131182.06293724917,67103.40638472806,261113.691225744
NT,314447.093340972,140877.0888238626,82917.98727245751,364028.9615889586
NT,332159.62670421787,147769.32475087474,91738.36174578196,556833.3237696233
NT,350869.8917838262,152923.88372514083,91788.07687248831,489087.5246606018
NT,370634.08994621935,155976.02138191136,81423.75550386045,599779.6143644177
NT,391511.5883322841,161530.27975307524,81779.68218313328,716842.628451875
NT,413565.09818271094,167572.1434749318,86981.49755633669,846561.7411117277
NT,436860.8632082517,241170.88769531064,117931.19716995227,990319.6256591816
NT,461468.85857070895,364508.07252283674,133117.4443430106,1457933.6702760167
NT,487463.00107235287,407301.4529883834,161826.33023405337,1886164.6843690148
NT,514921.37118512567,328350.90157327586,182890.41731134022,1888939.7853219938
NT,543926.4475865641,359223.12323075044,190329.78372361933,1888939.7853219938
NT,574565.3549069184,391834.3504878484,198196.71556442798,1888939.7853219938
NT,606930.1254316657,443863.908060238,206533.58641849342,1888939.7853219938
NT,641117.9755454864,427323.0348481935,233947.70698338214,1888939.7853219938
NT,677231.5977481019,442673.5184407698,241248.70328821984,1888939.7853219938
NT,715379.4691191075,427323.0348481935,241248.70328821984,1888939.7853219938
NT,755676.1771583632,667302.2358300549,309683.17174341786,1888939.7853219938
NT,798242.7639806941,990319.6256591816,297536.130670357,2065955.6336027686
NT,843207.0898987766,990319.6256591816,337772.7094069842,2317174.9003614797
NT,890704.2174863509,990319.6256591816,335081.3409955267,2317174.9003614797
NT,940876.8172753522,990319.6256591816,335703.0725372758,2317174.9003614797
NT,993875.5963056412,990319.6256591816,399663.669906607,2317174.9003614797
NT,1049859.7508145561,1669497.8567821265,526137.0012692665,2317174.9003614797
NT,1108997.4444260793,1734905.7895053066,729461.4249995989,2508025.682182986
NT,1171466.3132759875,1709423.6250892107,818238.5369894959,2508025.682182986
NT,1237453.9995902644,1709423.6250892107,680441.8315127157,2508025.682182986
NT,1307158.7153195224,1709423.6250892107,760791.0001815592,2508025.682182986
NT,1380789.8375224848,1888939.7853219938,802787.3924021829,2508025.682182986
NT,1458568.5372868625,1888939.7853219938,818238.5369894959,2687251.0093986606
NT,1540728.444076845,1888939.7853219938,874655.9575114861,2687251.0093986606
NT,1627516.3475026898,1945294.9266278187,1204682.1594757624,2687251.0093986606
NT,1719192.9386203927,2065955.6336027686,1545868.5189440993,3249012.3878451874
NT,1816033.592988126,2249896.3252112847,1669497.8567821265,3371089.53613808
NT,1918329.197831573,2317174.9003614797,1669497.8567821265,3371089.53613808
NT,2026387.0258027695,2508025.682182986,1709423.6250892107,3371089.53613808
NT,2140531.6579570216,2508025.682182986,1709423.6250892107,3502350.9530772534
NT,2261105.9587203506,2646307.7391269836,1888939.7853219938,3502350.9530772534
NT,2388472.1057759426,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,2523012.677963281,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,2665131.80445767,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,2815256.378682045,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,2973837.340597398,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,3141351.0312235095,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,3318300.6234586537,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,3505217.633496204,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,3702663.5173779097,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,3911231.357479761,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,4131547.6439960888,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,4364274.156773136,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,4610109.953144691,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,4869793.467740785,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,5144104.730576789,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,5433867.710085632,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,5739952.7881308375,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,6063279.374435077,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,6404818.668277143,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,6765596.57575294,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,7146696.791363283,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,7549264.0531848585,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,7974507.581402173,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,8423704.710528996,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,8898204.726229856,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,9399432.918266088,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,9928894.861741118,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,10488180.939504461,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,11078971.119298859,2646307.7391269836,1888939.7853219938,3602078.39923636
NT,11703039.999999993,2646307.7391269836,1888939.7853219938,3602078.39923636
VU,214.90480000000002,20944.985652257696,11076.3223149625,129367.49339144418
VU,227.01020189600104,20944.985652257696,11076.3223149625,129367.49339144418
VU,239.79749063242468,20944.985652257696,11076.3223149625,129367.49339144418
VU,253.30507630644425,20944.985652257696,11076.3223149625,129367.49339144418
VU,267.57353262285346,20944.985652257696,11076.3223149625,129367.49339144418
VU,282.6457187682182,20944.985652257696,11076.3223149625,129367.49339144418
VU,298.5669081500901,20944.985652257696,11076.3223149625,129367.49339144418
VU,315.3849243879929,20944.985652257696,11076.3223149625,129367.49339144418
VU,333.1502849646598,20944.985652257696,11076.3223149625,129367.49339144418
VU,351.91635296902484,20944.985652257696,11076.3223149625,129367.49339144418
VU,371.739497386762,20944.985652257696,11076.3223149625,129367.49339144418
VU,392.67926241985657,20944.985652257696,11076.3223149625,129367.49339144418
VU,414.79854634379654,20944.985652257696,11076.3223149625,129367.49339144418
VU,438.1637904396411,20944.985652257696,11076.3223149625,129367.49339144418
VU,462.8451785684634,20944.985652257696,11076.3223149625,129367.49339144418
VU,488.91684798765556,20944.985652257696,11076.3223149625,129367.49339144418
VU,516.4571120423277,20944.985652257696,11076.3223149625,129367.49339144418
VU,545.5486954007282,20944.985652257696,11076.3223149625,129367.49339144418
VU,576.2789825402651,20944.985652257696,11076.3223149625,129367.49339144418
VU,608.7402802305376,20944.985652257696,11076.3223149625,129367.49339144418
VU,643.0300948018026,20944.985652257696,11076.3223149625,129367.49339144418
VU,679.2514250317438,20944.985652257696,11076.3223149625,129367.49339144418
VU,717.5130715302888,20944.985652257696,11076.3223149625,129367.49339144418
VU,757.9299635518178,20944.985652257696,11076.3223149625,129367.49339144418
VU,800.6235042164104,20944.985652257696,11076.3223149625,129367.49339144418
VU,845.7219351771156,20944.985652257696,11076.3223149625,129367.49339144418
VU,893.3607218286121,20944.985652257696,11076.3223149625,129367.49339144418
VU,943.6829602143388,20944.985652257696,11076.3223149625,129367.49339144418
VU,996.8398068543511,20944.985652257696,11076.3223149625,129367.49339144418
VU,1052.9909327850132,20944.985652257696,11076.3223149625,129317.62862208641
VU,1112.3050031743546,20944.985652257696,11076.3223149625,120829.78025337448
VU,1174.9601839537427,20944.985652257696,11076.3223149625,113336.446615168
VU,1241.1446769876784,20944.985652257696,11076.3223149625,113336.446615168
VU,1311.0572853892495,20944.985652257696,11076.3223149625,113336.446615168
VU,1384.908010679316,20944.985652257696,11076.3223149625,107308.4114959923
VU,1462.9186835831524,20944.985652257696,11076.3223149625,100984.98804081668
VU,1545.3236303593194,20944.985652257696,11076.3223149625,85589.64349373116
VU,1632.370376662271,18977.813848755835,9490.101815587459,82343.26015369946
VU,1724.3203910529362,18977.813848755835,9490.101815587459,82343.26015369946
VU,1821.4498703906029,18977.813848755835,9593.890132207263,82343.26015369946
VU,1924.05056946525,18977.813848755835,10312.201517705686,82343.26015369946
VU,2032.4306773623564,18977.813848755835,10796.222761050538,82343.26015369946
VU,2146.915743192587,18977.813848755835,11150.156262818571,82343.26015369946
VU,2267.8496539670227,18977.813848755835,10609.268530650366,82343.26015369946
VU,2395.5956675552607,18977.813848755835,10294.541087757301,82343.26015369946
VU,2530.5375038291586,18977.813848755835,11031.903579510423,82343.26015369946
VU,2673.0804972697642,19183.08548426049,11227.2452331621,82343.26015369946
VU,2823.6528144995923,19179.550169867725,12172.464059229931,82343.26015369946
VU,2982.706740397441,18977.813848755835,13581.372258506339,82343.26015369946
VU,3150.7200366589586,19354.735894661673,14982.694733398614,82343.26015369946
VU,3328.197376883745,19675.680737146286,14342.237570322846,82343.26015369946
VU,3515.671862499668,20810.210699765725,13913.078339443333,82343.26015369946
VU,3713.706624077915,22642.535192455456,13650.83164371108,82343.26015369946
VU,3922.896512848684,24340.887388347048,14123.354503548058,82153.93921747888
VU,4143.869887498541,25196.79755446792,15470.269227908158,78534.0881280669
VU,4377.290501616543,27219.397857184093,16070.967477452396,73313.6422049617
VU,4623.859497458498,27776.339272248806,15929.437126869814,69391.58977935786
VU,4884.317512018323,29333.462542087356,15685.938412032267,77606.6719963897
VU,5159.446901732548,30334.45950368967,16279.906825728303,82007.90667248526
VU,5450.074092500496,30789.267827344444,16915.932999119614,82758.66391226658
VU,5757.072062079125,30294.62506559839,17587.785977893036,82595.23132681506
VU,6081.362962308935,29446.913109792906,18220.190029504927,82422.59272488653
VU,6423.920889047669,28275.95775536725,18168.31082165244,82240.2295395187
VU,6785.774808132018,29243.256092852862,17556.617602503757,82047.59399331985
VU,7168.011646156097,30147.632691022336,16703.74574537942,81542.85407874128
VU,7571.779555350939,29975.274623343204,16084.663932011874,83530.34228378568
VU,7998.291362371754,29719.28418194841,16192.101070435898,85629.78398398527
VU,8448.82821135242,29427.352363407783,16434.489318631775,87847.48542309308
VU,8924.743412170143,29958.473625393533,16236.461263245748,90190.10807012997
VU,9427.466505479399,32172.5558369079,15924.604089138053,92664.68862891686
VU,9958.50755672587,34604.19026508746,15120.209022789326,95278.66017472745
VU,10519.461692038481,36239.259212668316,14413.216130951581,97268.40648472788
VU,11112.013889624168,36879.039221958286,14069.003857367554,97580.35044784252
VU,11737.944041057948,37372.9234319158,14124.389266548558,98349.5727172517
VU,12399.132297671,38026.71141800964,14126.945701545568,99162.12461316786
VU,13097.564718096202,38291.50801513837,14140.908705031427,99718.34254577942
VU,13835.339233934994,38310.309154601506,14281.99863318339,98772.82726950795
VU,14614.67195146524,38330.16934602301,14504.856741638814,97765.98662744754
VU,15437.903808318573,37206.8425591674,14830.93868889346,97081.73494992727
VU,16307.507605123023,35668.38565601493,15223.07403142842,91161.75168098955
VU,17226.095433231596,34243.17253426353,16180.280837800066,91334.25443669237
VU,18196.426520848698,33369.064118768765,17119.55384748093,92702.04087021848
VU,19221.41552112196,33071.320810490535,16591.668036128387,93236.41869187469
VU,20304.14126709512,33000.39965161102,15812.74621298225,94906.19390376663
VU,21447.85601981985,34149.77812290887,15130.70838960769,97764.26767374358
VU,22655.99523740589,35363.90009144682,14711.54832994984,100783.3342723312
VU,23932.187894352937,36646.41250254307,14845.003690025882,102254.42502795809
VU,25280.2673821622,38256.017384290215,15135.719998235907,100050.62407860589
VU,26704.283023969358,40438.497320069204,15507.89945824615,98509.2425935125
VU,28208.51223778732,41464.768002860044,16013.270529158139,97865.14092724468
VU,29797.47338489375,42417.60423918192,16537.43227931058,96205.5408772929
VU,31475.939341957215,43302.52847115566,17091.119608436158,93326.98166901588
VU,33248.95183766941,44052.9375881807,17038.197648372672,90377.60264494833
VU,35121.836596947796,44718.52746433632,16916.62488823998,87859.748332967
VU,37100.21933819748,45075.26843794271,16556.04901945856,84862.9881491029
VU,39190.04267168593,44755.37845092048,16710.595234219847,81716.00905771067
VU,41397.583949787615,44826.610474196976,17187.85607140859,78855.06181573588
VU,43729.47412271824,45608.80184276939,17693.47573589725,75703.25805171755
VU,46192.71765639585,45217.03351731716,18227.576519677594,74233.78411888363
VU,48794.713572258006,43991.781545627324,18913.488805171324,72800.36175927137
VU,51543.27767223361,42294.775630752585,19843.201592266094,71559.64972783232
VU,54446.666015628194,41366.31800481552,21737.277125933877,70597.65988445282
VU,57513.599718442274,41634.06236551281,22246.899059479954,70525.88499417636
VU,60753.29114961297,42040.485119818506,23969.21673705145,71433.56844804928
VU,64175.47160286867,42472.5398064391,25795.138831005934,71441.76187310801
VU,67790.42052731394,44316.901346245955,27820.58383814468,71380.89901554148
VU,71608.99640454912,46500.038876160135,28382.577248488644,70595.38897555933
VU,75642.66936507098,47518.002372229064,29485.72452473415,68974.09774879651
VU,79903.5556419271,48593.30687340989,31273.643748968047,68272.20265967213
VU,84404.45396511474,48342.65622789397,32817.20216820361,70729.4992328697
VU,89158.88400604555,49207.13104801641,35123.98950105352,73345.84213062089
VU,94181.12698755217,50463.79484961102,38219.33354164529,75526.63682601463
VU,99486.26858142363,53485.15466289745,41330.671667933944,77687.61929492289
VU,105090.24422231964,52115.9498879741,45054.7694124745,79907.83283882272
VU,111009.88697418036,56342.833969310275,48434.67511718195,81716.99101086614
VU,117262.97809290876,60450.666552357376,48437.87808452131,82571.9698490884
VU,123868.3004372055,63703.597636190876,47496.576004002294,85505.69719872107
VU,130845.69488798986,68527.22404477341,46671.2701794553,88760.82173998529
VU,138216.11994587895,71646.63763941792,47160.78236462019,93386.22595043009
VU,146001.71468573905,72464.00267922832,51856.42997130147,98223.60585678054
VU,154225.86525741612,78289.9787033456,60661.90435073109,102890.47181612032
VU,162913.27513239108,88427.38037897821,64802.09160773147,108078.5643804881
VU,172090.03930737174,92858.45849664361,72185.25625293386,127496.49967646795
VU,181783.72268770734,94498.36436546614,77598.82838553458,141955.5615290131
VU,192023.44288607375,99266.83186868342,80133.12542674963,150136.90867294802
VU,202839.95768513661,103568.86280734165,84277.19411848554,157727.54240186236
VU,214265.75742691258,112694.66407955652,84180.929455016,154282.08258803122
VU,226335.16260633973,113228.8949680614,84877.03064886086,172866.218040277
VU,239084.4269622149,118062.51861475073,80409.93569045018,190220.1243288062
VU,252551.84637514898,130323.22731143984,81532.11458244684,190459.90913234768
VU,266777.87389965414,133534.1128222995,84615.37945315111,193580.29207583264
VU,281805.2412758877,145533.3769101935,100453.84770962018,198131.1574369262
VU,297679.08728604735,152674.358094414,110094.56936791363,269476.89624622976
VU,314447.093340972,152767.58255402237,119389.50006719766,388315.3437160672
VU,332159.62670421787,154920.82709912347,124182.82322706614,411813.26582211675
VU,350869.8917838262,158378.8448866962,127045.8454507303,472182.03475753055
VU,370634.08994621935,158333.40091783422,123524.37497741442,487838.5904361661
VU,391511.5883322841,163980.28328719793,125304.48418006764,504377.06638273934
VU,413565.09818271094,172972.05163439875,124253.92918078123,522049.26863214234
VU,436860.8632082517,187368.29619556878,129864.73750787637,540966.485531715
VU,461468.85857070895,193846.67847375185,127633.91125949066,1103071.1969861458
VU,487463.00107235287,213907.2650747825,156122.6331820293,755072.905686669
VU,514921.37118512567,211462.1927666391,166375.42497834633,971659.4143657467
VU,543926.4475865641,227301.8383512424,174966.41009045267,1288929.8957234195
VU,574565.3549069184,262985.9033716195,173894.57182080863,1387975.4692384356
VU,606930.1254316657,292488.18531019276,180438.21812114748,1298078.3308608776
VU,641117.9755454864,313236.42639767623,195573.82662282774,1092597.0816540676
VU,677231.5977481019,314134.95600628364,219604.21668165128,1186613.3382851733
VU,715379.4691191075,340061.0733591997,209556.60940263688,1193544.2899605818
VU,755676.1771583632,351772.50542176014,230951.3390835373,1329655.1804811682
VU,798242.7639806941,424694.9886727503,248241.73555287533,1498108.3586446089
VU,843207.0898987766,620375.6601304787,287671.53892301087,1548773.6133049428
VU,890704.2174863509,726677.7225187444,310336.6322254379,1765424.9222443094
VU,940876.8172753522,881720.5371822384,332325.6341237873,1737540.53831448
VU,993875.5963056412,881720.5371822384,322761.7473988889,1765424.9222443094
VU,1049859.7508145561,958751.8317970652,303941.4934808567,2024520.8429035232
VU,1108997.4444260793,986268.5845705473,289497.6694029739,2033742.2360564158
VU,1171466.3132759875,1008677.1022403091,316424.9660143121,2037817.3432424702
VU,1237453.9995902644,1074701.8265873732,437313.3547515547,2067714.378143195
VU,1307158.7153195224,1141999.9654583829,687940.3784420915,2741197.9751816606
VU,1380789.8375224848,1404139.6722599643,957551.0769853741,2769393.737093932
VU,1458568.5372868625,1776548.5169210895,1079341.0899726353,2842836.548241607
VU,1540728.444076845,1742474.925807966,1094632.4937442488,2931527.1622008737
VU,1627516.3475026898,1627828.1640545253,1094632.4937442488,2931527.1622008737
VU,1719192.9386203927,1617282.8513924717,1094632.4937442488,2931527.1622008737
VU,1816033.592988126,1617282.8513924717,1021758.7972569655,2931527.1622008737
VU,1918329.197831573,1617282.8513924717,1021758.7972569655,2931527.1622008737
VU,2026387.0258027695,1617282.8513924717,1021758.7972569655,2842836.548241607
VU,2140531.6579570216,1617282.8513924717,1021758.7972569655,2842836.548241607
VU,2261105.9587203506,1776548.5169210895,1094632.4937442488,2842836.548241607
VU,2388472.1057759426,1776548.5169210895,1094632.4937442488,2931527.1622008737
VU,2523012.677963281,1776548.5169210895,1094632.4937442488,2931527.1622008737
VU,2665131.80445767,1948710.2911623088,1142974.9072215473,2931527.1622008737
VU,2815256.378682045,1948710.2911623088,1142974.9072215473,3136841.4902626285
VU,2973837.340597398,1948710.2911623088,1165188.9498438197,3136841.4902626285
VU,3141351.0312235095,2109555.4457223485,1241759.3298504637,3295874.422114466
VU,3318300.6234586537,2429533.9203982223,1241759.3298504637,3295874.422114466
VU,3505217.633496204,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,3702663.5173779097,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,3911231.357479761,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,4131547.6439960888,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,4364274.156773136,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,4610109.953144691,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,4869793.467740785,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,5144104.730576789,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,5433867.710085632,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,5739952.7881308375,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,6063279.374435077,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,6404818.668277143,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,6765596.57575294,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,7146696.791363283,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,7549264.0531848585,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,7974507.581402173,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,8423704.710528996,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,8898204.726229856,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,9399432.918266088,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,9928894.861741118,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,10488180.939504461,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,11078971.119298859,2429533.9203982223,1241759.3298504637,3345869.770349051
VU,11703039.999999993,2429533.9203982223,1241759.3298504637,3345869.770349051
